Timestamp,SubjectID,Condition,Task,Group,CurrentTargetIndex,TargetName,TrialDuration,LastTargetPosX,LastTargetPosY,CurrentTargetPosX,CurrentTargetPosY,MousePosX,MousePosY,TargetIsHovered,Distance,TargetSize
638397577993071641,0,0,0,0,2,Target-0-100-20_2,28115581,100,0,5,-100,0,5,339,6446,-17,21613,False,440,0014,10
638397577993183930,0,0,0,0,2,Target-0-100-20_2,28227870,100,0,5,-100,0,5,349,0418,-19,79861,False,449,5004,10
638397577993295963,0,0,0,0,2,Target-0-100-20_2,28339903,100,0,5,-100,0,5,350,3843,-21,0898,False,450,9015,10
638397577993407142,0,0,0,0,2,Target-0-100-20_2,28451082,100,0,5,-100,0,5,340,9871,-23,67228,False,441,6491,10
638397577993522571,0,0,0,0,2,Target-0-100-20_2,28566511,100,0,5,-100,0,5,318,165,-24,96348,False,418,9396,10
638397577993629381,0,0,0,0,2,Target-0-100-20_2,28673321,100,0,5,-100,0,5,279,2335,-27,54585,False,380,2692,10
638397577993742986,0,0,0,0,2,Target-0-100-20_2,28786926,100,0,5,-100,0,5,214,795,-27,54585,False,316,0418,10
638397577993850661,0,0,0,0,2,Target-0-100-20_2,28894601,100,0,5,-100,0,5,149,014,-26,25467,False,250,4472,10
638397577993965017,0,0,0,0,2,Target-0-100-20_2,29008957,100,0,5,-100,0,5,56,38364,-17,21613,False,157,3839,10
638397577994078896,0,0,0,0,2,Target-0-100-20_2,29122836,100,0,5,-100,0,5,-34,90416,-6,886416,False,65,51357,10
638397577994184275,0,0,0,0,2,Target-0-100-20_2,29228215,100,0,5,-100,0,5,-108,7399,-3,012843,True,9,419477,10
638397577994294557,0,0,0,0,2,Target-0-100-20_2,29338497,100,0,5,-100,0,5,-187,9456,0,8608231,False,87,94639,10
638397577994404905,0,0,0,0,2,Target-0-100-20_2,29448845,100,0,5,-100,0,5,-242,9868,2,152012,False,142,9964,10
638397577994520480,0,0,0,0,2,Target-0-100-20_2,29564420,100,0,5,-100,0,5,-287,2884,3,44321,False,187,3115,10
638397577994630843,0,0,0,0,2,Target-0-100-20_2,29674783,100,0,5,-100,0,5,-310,1103,4,734497,False,210,153,10
638397577994741446,0,0,0,0,2,Target-0-100-20_2,29785386,100,0,5,-100,0,5,-320,8501,4,734497,False,220,8907,10
638397577994856869,0,0,0,0,2,Target-0-100-20_2,29900809,100,0,5,-100,0,5,-320,8501,4,734497,False,220,8907,10
638397577994967855,0,0,0,0,2,Target-0-100-20_2,30011795,100,0,5,-100,0,5,-316,8226,4,734497,False,216,864,10
638397577995073109,0,0,0,0,2,Target-0-100-20_2,30117049,100,0,5,-100,0,5,-303,3979,4,734497,False,203,442,10
638397577995186235,0,0,0,0,2,Target-0-100-20_2,30230175,100,0,5,-100,0,5,-267,1513,3,44321,False,167,1772,10
638397577995302491,0,0,0,0,2,Target-0-100-20_2,30346431,100,0,5,-100,0,5,-208,0827,-0,4303669,False,108,0867,10
638397577995398540,0,0,0,0,2,Target-0-100-20_2,30442480,100,0,5,-100,0,5,-140,9592,-5,595226,False,41,41024,10
638397577995519067,0,0,0,0,2,Target-0-100-20_2,30563007,100,0,5,-100,0,5,-48,32885,-8,177703,False,52,39476,10
638397577995629405,0,0,0,0,2,Target-0-100-20_2,30673345,100,0,5,-100,0,5,28,19182,-12,05137,False,128,8048,10
638397577995748064,0,0,0,0,2,Target-0-100-20_2,30792004,100,0,5,-100,0,5,116,7947,-17,21613,False,217,5174,10
638397577995850400,0,0,0,0,2,Target-0-100-20_2,30894340,100,0,5,-100,0,5,175,8634,-18,50742,False,276,5174,10
638397577995966009,0,0,0,0,2,Target-0-100-20_2,31009949,100,0,5,-100,0,5,232,2471,-21,0898,False,332,9478,10
638397577996071362,0,0,0,0,2,Target-0-100-20_2,31115302,100,0,5,-100,0,5,264,4662,-22,38099,False,365,1838,10
638397577996187825,0,0,0,0,2,Target-0-100-20_2,31231765,100,0,5,-100,0,5,288,6308,-23,67228,False,389,3818,10
638397577996304134,0,0,0,0,2,Target-0-100-20_2,31348074,100,0,5,-100,0,5,302,0555,-23,67228,False,402,7814,10
638397577996406477,0,0,0,0,2,Target-0-100-20_2,31450417,100,0,5,-100,0,5,302,0555,-24,96348,False,402,861,10
