Timestamp,SubjectID,Condition,Task,Group,CurrentTargetIndex,TargetName,TrialDuration,LastTargetPosX,LastTargetPosY,CurrentTargetPosX,CurrentTargetPosY,MousePosX,MousePosY,TargetIsHovered,Distance,TargetSize
638397578981539322,0,0,0,0,1,Target-0-100-20_1,27140453,-100,0,5,100,0,5,-106,055,83,49849,False,222,1428,10
638397578981651375,0,0,0,0,1,Target-0-100-20_1,27252506,-100,0,5,100,0,5,-106,055,83,49849,False,222,1428,10
638397578981756811,0,0,0,0,1,Target-0-100-20_1,27357942,-100,0,5,100,0,5,-106,055,83,49849,False,222,1428,10
638397578981872350,0,0,0,0,1,Target-0-100-20_1,27473481,-100,0,5,100,0,5,-106,055,83,49849,False,222,1428,10
638397578981983165,0,0,0,0,1,Target-0-100-20_1,27584296,-100,0,5,100,0,5,-106,055,83,49849,False,222,1428,10
638397578982095710,0,0,0,0,1,Target-0-100-20_1,27696841,-100,0,5,100,0,5,-104,7125,82,20729,False,220,4162,10
638397578982207434,0,0,0,0,1,Target-0-100-20_1,27808565,-100,0,5,100,0,5,-102,0276,82,20729,False,217,9248,10
638397578982317968,0,0,0,0,1,Target-0-100-20_1,27919099,-100,0,5,100,0,5,-98,0002,80,91601,False,213,7073,10
638397578982428500,0,0,0,0,1,Target-0-100-20_1,28029631,-100,0,5,100,0,5,-93,9728,79,62481,False,209,4903,10
638397578982544245,0,0,0,0,1,Target-0-100-20_1,28145376,-100,0,5,100,0,5,-81,89056,78,33363,False,197,844,10
638397578982649712,0,0,0,0,1,Target-0-100-20_1,28250843,-100,0,5,100,0,5,-69,80838,77,04243,False,186,2623,10
638397578982765325,0,0,0,0,1,Target-0-100-20_1,28366456,-100,0,5,100,0,5,-52,3563,77,04243,False,170,5027,10
638397578982872105,0,0,0,0,1,Target-0-100-20_1,28473236,-100,0,5,100,0,5,-37,58911,77,04243,False,157,4468,10
638397578982982517,0,0,0,0,1,Target-0-100-20_1,28583648,-100,0,5,100,0,5,-21,47948,77,04243,False,143,5827,10
638397578983092842,0,0,0,0,1,Target-0-100-20_1,28693973,-100,0,5,100,0,5,-10,73974,77,04243,False,134,6181,10
638397578983210131,0,0,0,0,1,Target-0-100-20_1,28811262,-100,0,5,100,0,5,1,342448,78,33363,False,125,6638,10
638397578983316958,0,0,0,0,1,Target-0-100-20_1,28918089,-100,0,5,100,0,5,10,73979,78,33363,False,118,4291,10
638397578983429227,0,0,0,0,1,Target-0-100-20_1,29030358,-100,0,5,100,0,5,20,13703,78,33363,False,111,5176,10
638397578983544709,0,0,0,0,1,Target-0-100-20_1,29145840,-100,0,5,100,0,5,32,21927,78,33363,False,103,21,10
638397578983645203,0,0,0,0,1,Target-0-100-20_1,29246334,-100,0,5,100,0,5,41,6165,79,62481,False,98,33295,10
638397578983765719,0,0,0,0,1,Target-0-100-20_1,29366850,-100,0,5,100,0,5,49,6713,79,62481,False,93,7748,10
638397578983876087,0,0,0,0,1,Target-0-100-20_1,29477218,-100,0,5,100,0,5,55,04119,79,62481,False,91,00566,10
638397578983986665,0,0,0,0,1,Target-0-100-20_1,29587796,-100,0,5,100,0,5,60,41109,79,62481,False,88,47608,10
638397578984092125,0,0,0,0,1,Target-0-100-20_1,29693256,-100,0,5,100,0,5,64,43854,79,62481,False,86,74879,10
638397578984202884,0,0,0,0,1,Target-0-100-20_1,29804015,-100,0,5,100,0,5,65,78098,79,62481,False,86,20717,10
638397578984318188,0,0,0,0,1,Target-0-100-20_1,29919319,-100,0,5,100,0,5,65,78098,79,62481,False,86,20717,10
638397578984418619,0,0,0,0,1,Target-0-100-20_1,30019750,-100,0,5,100,0,5,65,78098,79,62481,False,86,20717,10
638397578984539460,0,0,0,0,1,Target-0-100-20_1,30140591,-100,0,5,100,0,5,65,78098,79,62481,False,86,20717,10
638397578984645265,0,0,0,0,1,Target-0-100-20_1,30246396,-100,0,5,100,0,5,65,78098,79,62481,False,86,20717,10
638397578984766251,0,0,0,0,1,Target-0-100-20_1,30367382,-100,0,5,100,0,5,65,78098,79,62481,False,86,20717,10
638397578984871575,0,0,0,0,1,Target-0-100-20_1,30472706,-100,0,5,100,0,5,65,78098,79,62481,False,86,20717,10
638397578984981808,0,0,0,0,1,Target-0-100-20_1,30582939,-100,0,5,100,0,5,65,78098,79,62481,False,86,20717,10
638397578985092983,0,0,0,0,1,Target-0-100-20_1,30694114,-100,0,5,100,0,5,65,78098,79,62481,False,86,20717,10
638397578985203973,0,0,0,0,1,Target-0-100-20_1,30805104,-100,0,5,100,0,5,65,78098,79,62481,False,86,20717,10
638397578985316513,0,0,0,0,1,Target-0-100-20_1,30917644,-100,0,5,100,0,5,65,78098,79,62481,False,86,20717,10
638397578985422128,0,0,0,0,1,Target-0-100-20_1,31023259,-100,0,5,100,0,5,65,78098,79,62481,False,86,20717,10
638397578985538140,0,0,0,0,1,Target-0-100-20_1,31139271,-100,0,5,100,0,5,65,78098,79,62481,False,86,20717,10
638397578985639916,0,0,0,0,1,Target-0-100-20_1,31241047,-100,0,5,100,0,5,65,78098,79,62481,False,86,20717,10
638397578985760835,0,0,0,0,1,Target-0-100-20_1,31361966,-100,0,5,100,0,5,65,78098,79,62481,False,86,20717,10
638397578985866076,0,0,0,0,1,Target-0-100-20_1,31467207,-100,0,5,100,0,5,65,78098,79,62481,False,86,20717,10
638397578985981814,0,0,0,0,1,Target-0-100-20_1,31582945,-100,0,5,100,0,5,65,78098,79,62481,False,86,20717,10
638397578986096955,0,0,0,0,1,Target-0-100-20_1,31698086,-100,0,5,100,0,5,65,78098,79,62481,False,86,20717,10
638397578986207129,0,0,0,0,1,Target-0-100-20_1,31808260,-100,0,5,100,0,5,65,78098,79,62481,False,86,20717,10
638397578986310618,0,0,0,0,1,Target-0-100-20_1,31911749,-100,0,5,100,0,5,65,78098,79,62481,False,86,20717,10
638397578986431131,0,0,0,0,1,Target-0-100-20_1,32032262,-100,0,5,100,0,5,65,78098,79,62481,False,86,20717,10
638397578986536654,0,0,0,0,1,Target-0-100-20_1,32137785,-100,0,5,100,0,5,67,12344,79,62481,False,85,68316,10
638397578986649983,0,0,0,0,1,Target-0-100-20_1,32251114,-100,0,5,100,0,5,69,80833,79,62481,False,84,68927,10
638397578986763650,0,0,0,0,1,Target-0-100-20_1,32364781,-100,0,5,100,0,5,72,49332,79,62481,False,83,76965,10
638397578986863448,0,0,0,0,1,Target-0-100-20_1,32464579,-100,0,5,100,0,5,75,17822,79,62481,False,82,92681,10
638397578986984078,0,0,0,0,1,Target-0-100-20_1,32585209,-100,0,5,100,0,5,77,86323,79,62481,False,82,16309,10
638397578987096242,0,0,0,0,1,Target-0-100-20_1,32697373,-100,0,5,100,0,5,80,54811,79,62481,False,81,48074,10
